name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Conor Nash",HAW,MID,"Scissorlift Victims Unit",27,129,10,221.1,79.21,75.2,75.7,681,74.8,75.7,63,9,74.7,7.9,11.7,2.2,0,5.6,1.3,1,0.2,0.1
"Darcy Wilson",STK,MID/FWD,"Houston we have a problem",20,49,3,131.6,92.75,70.3,75.6,605,75,91.7,96,8,83.4,10.1,10.3,4,0,2.1,1.3,1.3,1,0.8
"Alex Neal-Bullen",ADE,FWD,"Banks' Palm Cards",30,209,12,235.0,86.05,70.6,75.5,604,78.8,81.3,85,8,82.3,10.9,6.4,4.8,0,2.9,0.5,0.8,0.9,0.9
"Max Hall",STK,FWD,"Prince McAndrew",24,32,3,142.3,92.61,68.9,75.4,679,70.8,86.7,98,9,81.2,9.8,8.1,4.4,0,2.6,0.8,0.6,1.1,0.6
"Ollie Hollands",CAR,DEF/MID,"Houston we have a problem",22,73,4,135.8,86.87,78.8,75.3,602,77.4,69.3,79,8,86.6,11.5,6.9,5.8,0,2.5,0.8,0.6,0.1,0.1
"Ned Long",COL,MID,"The Forrie Crystals",23,45,5,132.9,86.05,79.2,75,600,77,85.7,79,8,72.9,6.6,10.5,2.8,0,6.8,0.5,1.3,0.3,0.6
"Jake Lever",MEL,DEF,"The Forrie Crystals",30,195,12,,39.95,56.1,74.9,674,74.2,78.3,93,9,93.8,12.7,3.4,8.3,0,1.7,1,0.9,0,0
"Tom Papley",SYD,FWD,GuldenEye,29,205,11,285.2,74.83,63,74.9,674,79.4,79.3,83,9,73.6,10.6,6,3.3,0,3.3,1.1,0.9,1.3,1.4
"Jack Bowes",GEE,MID,"The Forrie Crystals",28,149,10,,58.41,64.3,74.8,449,75.2,69.3,93,6,71.3,10,8.8,4.2,0,2.5,1,0.7,0.8,0.7
"Harvey Thomas",GWS,MID/FWD,"Scissorlift Victims Unit",20,49,3,309.4,81.53,57,74.7,672,69.2,70,73,9,84.1,9.9,10.6,3.8,0,3.1,0.8,1,0.3,0.3
"James Rowbottom",SYD,MID,"Heartbreak Jake & da Subs",25,149,8,154.8,89.06,78.8,74.6,671,66,61,40,9,72.8,8.1,8.3,1.9,0,6.9,1.6,0.7,0.1,0.1
"Keidean Coleman",BRL,DEF,"Lachie’s Flesh Clarrynet",26,76,7,133.2,92.89,74.6,74.6,746,72.4,76.7,55,10,78.9,13.5,5,6.3,0,1.1,0.5,0.3,0.2,0
"Mitch Georgiades",PTA,FWD,"The Forrie Crystals",24,101,7,154.4,89.33,70.1,74.6,671,76.6,86,80,9,91,8.7,3.9,6.4,0,1.4,0.6,1.3,2.8,2.4
"Mac Andrew",GCS,DEF,GuldenEye,22,74,5,227.8,84.40,61,74.4,670,84.8,97.3,100,9,87.7,10.7,7.7,6.4,2.8,1.9,1.2,1.3,0,0.2
"Cooper Lord",CAR,MID,"Banks' Palm Cards",21,26,3,181.8,78.80,75.4,74.3,223,74.3,74.3,67,3,72.3,11,10.3,2.7,0,2.7,1.3,0.7,0.3,0.7
"Mitch Lewis",HAW,FWD,"Heartbreak Jake & da Subs",27,87,10,315.8,70.31,62.5,74.3,669,80.6,68.3,70,9,79.8,9.1,4.6,7.1,0,1.7,1,0.6,1.6,1.2
"Peter Wright",ESS,RUC/FWD,"JD Vyvance",29,161,12,207.9,91.38,71,74.2,668,86.4,87.7,101,9,81.2,8.6,5.2,4.6,14.2,1.1,1.4,1.3,1.2,1
"Finn O'Sullivan",NTH,DEF/MID,"Kids can call you Bont-ju",19,29,2,126.8,93.02,72.4,74.1,519,80.8,76.7,74,7,82.6,10.3,10.4,3.9,0,2.7,0.7,1.4,0.6,0.1
"Hayden McLean",SYD,FWD,"Free Agent",27,99,8,,14.64,56.3,74,74,74,74,74,1,70,6,7,4,6,1,2,0,3,0
"Nick Haynes",CAR,DEF,"Houston we have a problem",33,239,15,289.4,56.09,71.5,73.8,369,73.8,72.7,60,5,87.4,12.8,5.2,6.4,0,2,0.2,0.8,0,0
"Jake Waterman",WCE,FWD,"Heartbreak Jake & da Subs",28,121,10,189.6,84.54,72.6,73.7,663,81.2,82.3,82,9,87.2,10.2,2.6,6.6,0,1,1.7,0.8,2,2.9
"Liam Duggan",WCE,DEF,"Banks' Palm Cards",29,209,12,161.6,85.77,83.2,73.6,662,76.6,72.7,86,9,79.9,13.3,5.8,5.2,0,1.8,1,0.7,0,0.2
"Deven Robertson",WCE,MID/FWD,"Free Agent",24,51,7,174.8,59.10,64.7,73.5,294,73.5,63.3,59,4,74.5,9.3,9.3,2.3,0,5.5,0.8,0.8,0,0
"Harley Reid",WCE,MID,GuldenEye,21,48,3,55.0,95.76,86.7,73.4,661,74.4,79.7,78,9,80.7,10.8,12.2,2.7,0,2.3,1.8,2.6,0.8,0.6
"Connor Idun",GWS,DEF,"Houston we have a problem",25,126,8,206.6,80.71,72.7,73.3,660,71,79,83,9,98.3,10.2,10.1,5.7,0,1.7,0.4,0.6,0,0
"James Worpel",GEE,MID,"Banks' Palm Cards",27,154,9,147.1,87.28,79.7,73.3,440,69.6,68,87,6,70,9.5,8,2.8,0,5.5,1,2,0.5,0.3
"Joe Fonti",GWS,DEF,GuldenEye,21,29,3,297.3,78.25,52.6,73.3,586,67.8,63.7,46,8,82.4,10.1,7,6.4,0,3.1,0.6,1.1,0,0
"Patrick Lipinski",COL,MID/FWD,"JD Vyvance",27,150,10,207.5,84.95,67.9,73.1,658,79.2,75,78,9,80.8,9.2,10.4,4.6,0,2.7,0.7,0.8,0.2,0.6
"Dylan Moore",HAW,FWD,"Scissorlift Victims Unit",26,134,9,61.3,96.31,85.8,73,584,68.6,62,55,8,89.1,9.8,9,3.8,0,2.4,0.5,0.8,1,0.8
"Hugh McCluggage",BRL,MID,"Jags to riches",28,216,10,29.9,98.63,102.4,73,511,80,84.7,52,7,62.6,10,7,4.4,0,3.1,0.3,0.7,0.7,0.7
"Jack Graham",WCE,MID/FWD,"Houston we have a problem",28,154,10,111.1,83.72,82.6,73,365,73,64.3,55,5,74,9.6,8,2.2,0,6.6,1.8,3,0.4,0
"Ryan Maric",WCE,DEF/MID,"Houston we have a problem",21,55,4,160.0,82.90,76.3,73,292,73,72.3,52,4,80.8,10.5,9.3,4.5,0,2.5,0.3,0.8,0.3,0
"Daniel Rioli",GCS,DEF,"JD Vyvance",29,212,11,185.0,87.00,74.3,72.9,656,76,89.3,103,9,81,10.7,9.2,4.1,0,2.6,0.7,0.8,0.2,0.2
"Isaac Quaynor",COL,DEF,"Naughty Dog Entertainment",26,142,8,325.3,59.10,59.3,72.9,656,77,79,45,9,82.7,11.2,6.1,6.2,0,2.3,0.7,0.6,0,0
"Brayden Cook",ADE,MID/FWD,"The Forrie Crystals",23,39,6,305.9,76.20,54.3,72.8,655,76.8,82.3,83,9,82.6,11.7,6.4,5.3,0,1.4,0.4,0.3,0.6,0.3
"Cam Mackenzie",HAW,MID,"Naughty Dog Entertainment",22,53,4,198.2,83.86,64.3,72.7,509,68.2,73,62,7,69.3,9.7,9.6,3.1,0,3.9,1,0.9,0.1,0.3
"Aaron Cadman",GWS,FWD,"Jags to riches",22,63,4,200.2,84.68,58.4,72.5,290,72.5,73.3,72,4,84,8.3,4.3,5.3,0,1.5,1.3,0,2.5,1.3
"Sam Durham",ESS,MID,"Lachie’s Flesh Clarrynet",24,100,6,99.8,93.30,82.2,72.4,652,76.8,83,93,9,78.3,9.1,10.4,3.2,0,4,1.2,2,0.6,0
"Jack Lukosius",PTA,FWD,"Free Agent",25,127,8,317.6,42.54,59,72.3,289,72.3,62.7,54,4,81.5,10.3,3,6.3,0,2,0.3,0.5,1.5,1
"Kane McAuliffe",RIC,MID,"The Forrie Crystals",21,20,3,206.2,80.71,70.7,72.3,434,76.8,70.7,30,6,73.2,11.7,7.3,3.3,0,3.3,1.5,1.5,0.3,0.3
"Lachie Jaques",WBD,DEF,"Free Agent",19,6,2,258.5,71.82,52.9,72,432,71.2,56.7,57,6,77.7,11.3,6.2,4.8,0,2.7,1.3,0.3,0,0.2
"Logan Evans",PTA,DEF,"Jags to riches",20,32,3,323.8,67.03,57.5,71.8,646,74.4,86.7,111,9,85.8,13.6,3.8,6.1,0,1.7,0.9,1,0.1,0
"Charlie Cameron",BRL,FWD,"Free Agent",31,264,13,,48.15,53.3,71.7,717,75.6,67.7,77,10,80,10.3,2.1,3.9,0,2.8,1.4,0.7,2.3,0.6
"Logan Morris",BRL,FWD,GuldenEye,21,54,3,221.8,82.76,61.5,71.7,645,68.6,72.7,74,9,79.7,9.6,2.7,5.4,0,0.9,1.3,0.2,2.6,1.8
"Shaun Mannagh",GEE,FWD,"JD Vyvance",28,45,3,76.3,94.66,88,71.7,717,82.8,95.7,129,10,82.3,11.6,4.3,2.5,0,2.2,1,0.1,1.8,0.5
"Tom McCartin",SYD,DEF,"Prince McAndrew",26,159,9,,46.79,53.9,71.7,502,72.6,89.7,91,7,94.6,9.3,11.4,7,0,0.7,1.4,1.4,0,0
"Bailey J. Williams",WCE,RUC/FWD,"Kids can call you Bont-ju",26,93,8,,75.38,56.8,71.6,358,71.6,66.3,69,5,75.4,6.8,6.2,2,23.8,2.2,2.2,1.6,0.4,0.4
"Christian Salem",MEL,DEF,iWalshMyslfwthATonInMyMid,30,204,13,91.8,90.83,92,71.6,358,71.6,63,46,5,75,16.2,4.4,3.4,0,1.4,0.2,1,0.2,0
"Jai Serong",SYD,DEF/MID,"Baz’s 8-balls",23,18,5,281.5,73.32,40.9,71.5,572,76.4,68,65,8,87.4,10.1,8,4.6,0,3.1,1,1,0.1,0
"Ned Moyle",GCS,RUC,"Kids can call you Bont-ju",24,15,6,205.9,82.76,65,71.5,143,71.5,71.5,65,2,84.5,5.5,4,3.5,27.5,2.5,1.5,1,0,0.5
"Andrew McGrath",ESS,DEF,"Banks' Palm Cards",27,189,10,89.3,91.38,86.7,71.3,642,66,68.3,83,9,81,9.9,9.7,4.3,0,2.3,0.7,0.4,0.1,0
"Darcy Byrne-Jones",PTA,DEF/FWD,"Jags to riches",30,230,13,,60.74,55.7,71.3,642,73.2,74.7,56,9,77,10.7,6.2,5.6,0,1.8,0.6,0.1,0.4,0.2
"Jake Lloyd",SYD,MID/FWD,"JD Vyvance",32,280,14,233.4,81.81,78,71.3,642,72.4,87,80,9,84.6,9.7,6.8,5.3,0,2.2,0.3,0.4,0.8,0.2
"Marc Pittonet",CAR,RUC,iWalshMyslfwthATonInMyMid,29,88,12,194.5,87.96,79,71.3,570,72.2,57.3,53,8,70.4,5.8,6.9,1.3,24.4,2.5,1.6,1.4,0.8,0.1
"Tom Powell",NTH,MID/FWD,"JD Vyvance",24,99,6,113.3,89.06,83.4,71.3,570,62,61.3,49,8,76.3,10.1,6.6,5,0,2.8,0.5,0.6,0.4,0.8
"Joe Richards",PTA,FWD,"Scissorlift Victims Unit",26,40,4,267.4,74.97,65.1,71.2,641,69.4,68.7,42,9,80.9,10.1,5.7,4.1,0,3.8,0.2,0.4,0.4,0.6
"Brent Daniels",GWS,FWD,"Lachie’s Flesh Clarrynet",27,115,9,139.2,91.93,75.7,71,284,71,73,77,4,72.8,10.8,6.8,3.5,0,1.8,0.8,0.8,1.5,0.3
"Harry Morrison",HAW,MID,"Free Agent",27,125,10,277.3,41.18,71.6,71,142,71,71,73,2,81.5,10.5,8,5,0,3,1,1.5,0,0
"Liam Henry",STK,FWD,iWalshMyslfwthATonInMyMid,24,63,7,,47.33,58.9,71,142,71,71,56,2,57.5,9.5,5,4.5,0,1.5,0.5,0,2,0.5
"Ollie Dempsey",GEE,MID/FWD,"The Forrie Crystals",23,68,5,100.1,94.25,75.8,71,710,71.8,68.3,73,10,86.5,8,10.4,4.3,0,1.9,0.5,0.5,1,0.7
"Blake Hardwick",HAW,DEF,"Banks' Palm Cards",29,207,11,,59.10,62.7,70.9,638,76,57,46,9,91.7,11.7,5.7,5.6,0,2.4,0.8,0.9,0,0
"Karl Worner",FRE,DEF,"Free Agent",23,40,5,,43.91,57.5,70.9,638,73.2,75.3,58,9,78.4,10.6,6.4,5.8,0,2.7,1,0.9,0,0
"Matty Roberts",SYD,DEF/MID,"Jags to riches",22,57,5,106.5,89.88,83,70.9,638,74.2,69.7,28,9,80.9,10.9,7.7,4.4,0,1.8,1.7,0.3,0.2,0.4
"Rowan Marshall",STK,RUC,"JD Vyvance",30,164,10,56.7,97.95,98.6,70.8,566,84,90,69,8,74.5,8.3,6.8,4.1,12.5,1.9,1.3,1.5,0.5,0.4
"Luke McDonald",NTH,DEF,"Free Agent",31,227,13,,35.57,60.3,70.6,635,67.4,56.3,66,9,85.7,11.7,5.6,6,0,2,0.8,1,0.1,0
"Harry Perryman",COL,DEF,"Free Agent",27,162,10,262.9,65.39,66.3,70.5,564,71.6,76,47,8,75.8,10.6,6.8,5.3,0,2.6,0.5,0.6,0,0.3
"Harry Rowston",GWS,MID,"Free Agent",21,21,4,191.9,67.31,70.1,70.5,282,70.5,73,93,4,67,11,4.8,4.5,0,2.8,0.3,0.5,0.8,0.3
"Jacob Farrow",ESS,DEF/MID,"Lachie’s Flesh Clarrynet",18,7,1,162.4,88.65,62.5,70.4,493,65.2,55.3,43,7,77.3,10.9,6.6,7,0,1,0.4,0.3,0,0.1
"Sam Lalor",RIC,MID/FWD,"Baz’s 8-balls",19,18,2,92.6,91.93,64.6,70.4,493,69.2,72.3,66,7,75.7,10.4,6.1,4.1,0,2.7,0.9,1.6,1.1,0.6
"Riley Thilthorpe",ADE,FWD,"JD Vyvance",23,87,6,54.3,96.99,84,70.2,632,63,51,59,9,86.3,9.2,3.6,5.3,1.1,1.7,1.3,0.2,1.6,1.7
"Ben Ainsworth",CAR,FWD,"Houston we have a problem",28,167,10,245.7,67.58,65.1,70.1,631,74,78.7,91,9,79,9.2,7.3,4.7,0,1.6,0.3,0.2,1.2,0.6
"Dion Prestia",RIC,MID,"Baz’s 8-balls",33,244,16,286.0,64.16,73.5,70.1,491,69,60.3,0,7,65.3,8.6,9.7,3.9,0,3.4,0.4,0.6,0.1,0.1
"Jake Riccardi",GWS,RUC/FWD,GuldenEye,26,96,7,196.0,85.77,69.5,70.1,491,60.2,63.7,69,7,75.4,8.3,4.9,4.7,6.9,1.9,0.6,1.4,1.7,0.6
"Jaspa Fletcher",BRL,DEF,"Baz’s 8-balls",22,78,4,49.5,96.58,86.3,70.1,701,63.6,52,48,10,82.3,11.3,7,5.5,0,1.8,0.5,1.1,0.2,0.1
"Zach Guthrie",GEE,DEF,GuldenEye,27,138,10,192.0,77.84,76.7,69.9,699,74.4,73.7,65,10,76.5,10.4,6.5,5.1,0,2.6,0.9,0.5,0.1,0
"Jordan de Goey",COL,MID/FWD,"JD Vyvance",30,190,12,156.0,90.56,68.8,69.6,557,74.4,95,118,8,74,9.6,7.1,4.1,0,2,0.6,0.5,1.1,0.3
"Patrick Retschko",RIC,MID,"Baz’s 8-balls",20,4,2,311.9,62.24,55.6,69.5,278,69.5,71,71,4,88.5,10.5,7,4.5,0,2.8,0.3,0.3,0,0
"Nick Watson",HAW,FWD,"Heartbreak Jake & da Subs",21,52,3,204.0,87.55,52.8,69.4,625,61.8,60.3,56,9,80,8.9,5.6,2.4,0,2.4,0.9,0.9,2.6,1
"Josh Lindsay",WCE,DEF,"Houston we have a problem",19,8,1,146.1,87.41,66.9,69.1,553,74,80.3,84,8,75.3,14.3,6.3,3.8,0,0.9,0.3,0.6,0.1,0
"Shannon Neale",GEE,FWD,"Free Agent",23,55,6,236.3,58.55,62.6,69.1,691,78.2,87.3,88,10,89.9,6.7,4.1,4.4,5.5,2.5,0.9,1,2.2,1
"Jordan Boyd",CAR,DEF,"Free Agent",27,40,6,,7.11,46.1,69,138,69,69,51,2,73,13,1.5,5,0,3,0,0,0,0
"Luke Trainor",RIC,DEF/MID,"Lachie’s Flesh Clarrynet",20,25,2,224.2,71.00,61.1,69,276,69,58,81,4,81.8,12,6,6,0,1.8,0.5,1.5,0,0
"Jaxon Prior",ESS,DEF/MID,GuldenEye,24,70,7,333.5,50.89,64.6,68.6,549,70,59.7,64,8,81.5,11.6,5.4,4.8,0,2.3,0.9,0.4,0,0
"Nick Coffield",WBD,DEF,"Free Agent",26,66,9,,13.41,52.6,68.5,137,68.5,68.5,69,2,74,12,2.5,8.5,0,1,1,1,0,0
"Lloyd Meek",HAW,RUC,"Heartbreak Jake & da Subs",28,86,9,65.1,92.89,87.6,68.1,613,66.8,63.3,65,9,55.3,4.8,6.6,2.6,22.9,3.1,1.6,1.8,0.2,0.1
"Will Hayward",CAR,FWD,"Free Agent",27,192,10,278.6,51.16,58.9,68,544,69.6,85.3,107,8,77.5,8.5,6.5,5.5,0,2.4,0.6,0.9,0.8,1
"Caleb Windsor",MEL,DEF/MID,"Kids can call you Bont-ju",20,45,3,139.5,85.91,60.7,67.8,610,65.8,78.7,75,9,73.1,10.6,6.8,1.9,0,3.7,0.7,0.4,0.4,0.2
"Kade Chandler",MEL,FWD,iWalshMyslfwthATonInMyMid,26,88,8,247.8,67.72,67.9,67.8,610,64.6,61.3,70,9,82.1,7.9,7.4,2.3,0,4,0.7,0.8,1.2,0.6
"Heath Chapman",FRE,DEF,"Free Agent",24,74,6,330.6,49.66,58.5,67.7,609,67,61.3,68,9,85.4,11.3,6.3,5.4,0,1.7,0.2,1,0.1,0.1
"Paul Curtis",NTH,FWD,"Jags to riches",23,87,5,158.4,86.18,70.2,67.7,609,81.2,75.3,49,9,79.8,8.1,4.7,3.9,0,3.1,1.7,1.4,1.9,1.2
"Harry McKay",CAR,FWD,"Scissorlift Victims Unit",28,148,11,133.4,82.49,79.2,67.6,541,67,73,111,8,91,9.4,3.8,6.3,0.3,1.4,1.4,1.3,1.4,1.6
"Christian Moraes",PTA,MID/FWD,"Prince McAndrew",19,18,2,272.8,59.92,65.8,67,268,67,77,61,4,56,7.8,10,4.3,0,2.8,0.8,0.8,0.3,0
"Corey Wagner",FRE,MID,"Free Agent",29,66,8,,31.87,65.6,66.7,600,69.6,69.7,53,9,75.9,11.6,7.3,3.8,0,1.8,0.2,0.6,0,0.3
"Tom De Koning",STK,RUC,"Lachie’s Flesh Clarrynet",26,109,9,42.0,97.40,90.2,66.7,600,57.2,63.3,63,9,74.6,6,7,3.8,19.2,1.2,1.2,1.6,0.3,0.7
"Beau McCreery",COL,FWD,"Free Agent",25,104,6,279.0,46.10,56.8,66.5,532,68,74.7,80,8,76.1,8.5,6.8,2.9,0,4.4,0.5,1.4,0.8,0.5
"Tom Blamires",NTH,DEF/MID,"Free Agent",23,8,1,,57.87,65.3,66.5,532,64,65.3,62,8,79.5,10.5,7.6,3.9,0,1.5,0.8,0.4,0.4,0.3
"Bruce Reville",BRL,MID,GuldenEye,25,35,3,,41.86,58.7,66.4,664,66.6,76.3,60,10,73.6,11.4,4.9,4.9,0,1.6,0.3,0.7,0.4,0.7
"Bailey Humphrey",GCS,MID/FWD,"Jags to riches",21,69,4,92.9,94.39,72.3,66.3,398,62.4,56.7,75,6,80.2,9.3,4.7,3.5,0,3.3,1.2,1.7,1.2,2
"Kyle Langford",ESS,MID/FWD,"Free Agent",29,171,12,285.5,63.06,67.3,65.9,593,77.4,70.3,65,9,84.4,9.6,6.2,4.8,0.1,2.2,0.6,0.9,0.4,0.9
"Cam Rayner",BRL,FWD,"Kids can call you Bont-ju",26,177,9,162.5,82.90,70.6,65.7,657,67.2,70,71,10,82.6,8.3,6.6,4.2,0,2.2,0.8,0.9,1.1,1.5
"Jayden Laverde",GWS,DEF,"Free Agent",30,154,12,,34.61,64.7,65.7,591,61.2,50.7,91,9,88.7,10,5.7,7.1,0,1.6,0.4,1.2,0,0
"Angus Anderson",COL,MID,"Baz’s 8-balls",22,5,1,317.9,65.80,56.3,65.4,327,65.4,52.3,60,5,65.2,8.8,5.2,2.6,0,4.2,1,1.2,1,0.6
"Mason Wood",STK,MID/FWD,"Houston we have a problem",32,165,14,250.9,69.08,69.8,65.4,589,65,73,56,9,81,9.2,5.9,4.8,0,2.2,0.6,0.6,0.6,0.6
"Hunter Clark",STK,DEF/MID,"Free Agent",27,114,9,295.7,32.42,68.3,65.3,196,65.3,65.3,57,3,49.7,10.3,4.7,6,0,2,0,0.3,0,0
"Jacob Hopper",RIC,MID,"Kids can call you Bont-ju",29,173,11,152.0,77.02,83.1,65.3,522,66,65,75,8,75.3,9.3,12.9,2.1,0,2,1.3,1.4,0,0.3
"Nate Caddy",ESS,FWD,"Free Agent",20,35,3,234.2,65.39,57.1,65.3,522,69,80.7,71,8,89.5,8.6,2.9,4.3,0,1.4,1.4,0.4,2.1,2.4
"Zac Williams",CAR,DEF/FWD,"Free Agent",31,182,14,272.7,61.56,62.5,65.1,521,68.2,58,36,8,70.9,11.1,6.1,2.5,0,3,0.8,0.9,0.3,0.4
"Mason Redman",ESS,DEF,"Scissorlift Victims Unit",28,146,11,109.0,91.38,85.3,65,195,65,65,75,3,58.7,12,4,4.7,0,1,1.7,0.3,0.3,0.3
"Sam Clohesy",GCS,MID,"Free Agent",23,40,3,289.9,46.92,65.7,65,390,65.2,51.3,38,6,74.8,9.7,6.3,4.7,0,2.2,0.7,0.8,0.3,0.5
"Leek Aleer",GWS,DEF/RUC,"Scissorlift Victims Unit",24,28,5,,26.54,44.8,64.7,194,64.7,64.7,51,3,65.7,4.7,5.3,2.3,10.3,4.3,1.7,0.7,0.7,1.7
"Darcy Fort",BRL,RUC,GuldenEye,32,66,8,269.2,60.47,69.2,64.6,581,63.4,68,68,9,63.3,7.7,4.9,3.3,15.8,1.8,1.4,1.6,0.3,0.1
"Ryan Angwin",GWS,MID,"Free Agent",23,38,6,245.2,57.18,71.2,64.6,517,62.2,55.3,43,8,81.1,8.3,9,3.3,0,2.8,0.5,0.6,0.4,0.3
"Neil Erasmus",FRE,MID,"Free Agent",22,48,5,210.7,67.85,71.4,64.4,580,62.2,59,53,9,74.1,9.2,8.4,3.8,0,2,0.4,0.6,0.2,0.4
"Xavier Duursma",ESS,MID,"Free Agent",25,119,8,184.1,71.00,78.6,64.4,580,70.8,62.7,60,9,77,7.1,8.1,4.4,0,1.8,1.2,0.1,0.9,0.2
"Aaron Naughton",WBD,FWD,"Naughty Dog Entertainment",26,175,9,165.0,81.53,71.5,64.3,579,52.4,54.7,76,9,80.9,6.8,2.9,4.7,0.1,2,1.3,0.6,2.6,1.1
"Ben Keays",ADE,FWD,"Free Agent",29,170,11,141.5,80.71,78,64.3,579,71.4,71,70,9,88.4,8.6,6.2,3.1,0,3.1,0.6,1.3,1.2,0.6
"Lachie Weller",GCS,MID,"Baz’s 8-balls",30,170,12,,46.24,56.4,64.2,578,75.2,83,72,9,79.3,8.9,7.6,3.2,0,2.4,0.6,0.3,0.6,0.1
"Jack Carroll",STK,DEF/MID,"Free Agent",23,33,6,305.0,42.82,45.4,64.1,577,68,71.3,48,9,79.7,10,4.4,5.8,0,2.2,0.6,0.6,0,0.1
"Jack Martin",GEE,FWD,"Houston we have a problem",31,173,13,263.2,46.65,72.2,64.1,577,66,61.3,39,9,70.1,7.7,4.4,5.2,0,2.6,0.9,0.9,1.2,0.8
"Mark Blicavs",GEE,RUC,"Banks' Palm Cards",35,302,15,251.2,75.24,70.2,64.1,449,63.6,48.7,39,7,68.4,6,7.4,2.4,10.6,3.6,1,1,0.1,0.3
"Jake Stringer",GWS,FWD,"Free Agent",32,236,14,,26.54,57.2,63.8,574,65.8,63.3,70,9,82.2,9.2,3.6,3.6,0,1.9,1.2,0.8,1.8,1.2
"Stephen Coniglio",GWS,MID,"Jags to riches",32,235,15,248.6,68.26,62.8,63.8,510,48.2,54.3,50,8,68.1,8.3,8.3,3.6,0,2.6,0.4,0.6,0.4,0.4
"Jaeger O'Meara",FRE,MID,"Free Agent",32,203,14,,22.30,62,63.7,191,63.7,63.7,77,3,73.7,8.7,8.3,3,0,3,0.7,0.3,0,0.3
"Josh Weddle",HAW,DEF/MID,"Free Agent",21,69,4,102.4,89.06,73.7,63.7,573,63.8,53.7,52,9,85.3,8.4,7.1,4.4,0,2,0.6,0.6,0.4,1.2
"Connor O'Sullivan",GEE,DEF,"Free Agent",20,36,3,209.3,70.86,61.3,63.6,636,52.6,51.3,46,10,91,9.1,6.4,6.2,0,1.8,1.2,1.2,0,0.1
"Bayley Fritsch",MEL,FWD,"Free Agent",29,179,9,,26.81,64,63.5,508,61.2,63.7,64,8,86.4,7.9,5.1,3.5,0,2.3,0.8,0.1,1.5,0.8
"Sam Darcy",WBD,FWD,"Heartbreak Jake & da Subs",22,51,5,34.3,92.61,84.7,63.5,381,63.6,57.3,22,6,72.8,7.3,4.2,3.5,4.5,1.8,2.3,1.7,2,1.5
"Harris Andrews",BRL,DEF,"Free Agent",29,246,12,233.8,50.89,63.5,63.4,444,64.6,52.7,50,7,94.7,9.1,5.7,7.1,0,1,0.4,0.4,0,0
"Koltyn Tholstrup",MEL,D/M/F,"Banks' Palm Cards",20,28,3,,45.01,54.5,63.4,571,68.2,67.3,91,9,79.6,10.7,6.9,2.9,0,2.1,1,0.4,0.1,0.2
"Isaac Cumming",ADE,MID,"Free Agent",27,113,10,280.7,59.92,67,63.1,505,56.6,63.3,70,8,79.3,9.3,5.4,3.9,0,2.9,0.8,1,0.6,0
"Sam Grlj",RIC,DEF/MID,"Heartbreak Jake & da Subs",18,8,1,146.3,86.59,67.3,63.1,505,58.8,54,44,8,74.1,9.1,7,3.3,0,2.9,0.9,0.1,0,0
"Jack Darling",NTH,FWD,"Free Agent",33,328,16,,8.07,49.6,63,504,67.6,60.7,58,8,64.5,6.9,4.8,3.6,2.5,3.1,0.9,0.6,1.3,0.5
"Harry Sharp",MEL,FWD,"Free Agent",23,43,6,,23.39,47.4,62.9,566,62.6,66.3,55,9,77,8.3,5.1,3.2,0,2.7,1,0.8,1.3,0.7
"Mattaes Phillipou",STK,MID/FWD,"Baz’s 8-balls",21,53,4,87.4,92.75,74.7,62.8,565,73.2,82.3,66,9,65.9,6.7,7.8,3,0,3.4,1.1,0.3,0.6,1
"Saad El-Hawli",ESS,DEF/MID,"Free Agent",25,14,3,,17.78,57,62.8,314,62.8,72.7,66,5,70.2,9.8,6.2,3.4,0,2,1.2,0.4,0.4,0.4
"Seth Campbell",RIC,FWD,"Heartbreak Jake & da Subs",21,52,4,295.3,51.44,61.8,62.4,562,71.8,72,45,9,82.8,9.4,4.4,3.2,0,1.9,0.7,0.6,1.3,1
"Campbell Chesser",CAR,MID,"Free Agent",23,39,5,286.9,27.77,61.6,62.3,187,62.3,62.3,66,3,77.7,7.7,7.7,4,0,3.3,0.3,0.7,0,0.3
"Changkuoth Jiath",MEL,DEF,"Free Agent",26,82,9,202.3,54.99,75.1,62.3,374,59.4,64.7,99,6,65.5,10,4.3,5.8,0,1.7,0.5,0.3,0,0
"Noah Balta",RIC,DEF/FWD,"JD Vyvance",26,125,9,,60.33,55.6,62.3,498,72.2,79.3,78,8,85.4,9,4.1,5.5,5,0.8,1.1,0.9,0.6,0.3
"Brodie Kemp",CAR,FWD,"Free Agent",25,58,7,,20.52,53.7,62,558,67.2,73,44,9,85.9,7.7,3.6,5.1,0,2,0.3,0.8,1.6,1.2
"Jack Macrae",STK,MID,iWalshMyslfwthATonInMyMid,31,274,14,136.8,81.53,84.6,62,248,62,65,55,4,59.5,6.5,11.3,2.3,0,4.3,0.8,1.5,0,0
"Max Michalanney",ADE,DEF,"Free Agent",22,75,4,286.6,43.23,60.3,62,558,59.2,59.3,60,9,82.7,8.9,5,5.8,0,2.4,0.6,0.8,0,0
