name,team,position,owner,age,careerGames,seasons,adp,ownedPct,projAvg,avgPts,totalPts,L5,L3,L1,games,TOG%,kicks,handballs,marks,hitouts,tackles,freesFor,freesAgainst,goals,behinds
"Riley Bice",SYD,DEF,"JD Vyvance",25,26,2,238.2,87.02,65.5,77.7,777,69.4,68,66,10,80.1,12.6,8.2,5.7,0,1.8,0.7,0.7,0.1,0
"Ryan Lester",BRL,DEF,"Prince McAndrew",33,243,16,,57.10,56.8,77.6,776,83.2,90,63,10,90.7,11.7,5.5,8.3,0,1.8,0.6,0.4,0,0
"Tom Atkins",GEE,MID,"JD Vyvance",30,163,8,147.3,91.39,84.4,77.6,776,68.8,67.3,90,10,73.2,7.9,11.5,1.8,0,6.7,1.4,0.9,0,0
"Aliir Aliir",PTA,DEF,"Lachie’s Flesh Clarrynet",31,188,13,,65.98,56.8,77.5,775,73.4,79.3,42,10,99.7,13,4.1,9.4,0,1.3,0.8,1.3,0,0
"Harvey Thomas",GWS,MID/FWD,"Scissorlift Victims Unit",20,50,3,307.0,81.56,57,77.4,774,74.4,78.7,102,10,83.4,9.8,11.1,3.4,0,3.8,0.7,1,0.4,0.3
"Jack Gunston",HAW,FWD,iWalshMyslfwthATonInMyMid,34,291,17,257.1,76.23,67,77.3,618,77.6,83.7,100,8,85.1,9.1,2.3,6.1,0,0.9,0.5,0.6,3.8,2.4
"Massimo D'Ambrosio",HAW,MID,"Jags to riches",22,76,5,179.7,87.30,75.9,77.1,771,81.2,77.7,87,10,82.1,12.3,6.4,5.4,0,2.5,0.3,0.6,0.4,0.3
"Joel Jeffrey",GCS,DEF,"Heartbreak Jake & da Subs",24,62,6,183.7,87.98,76,76.8,691,67.2,84,66,9,70,13.1,6.4,5.9,0,1.3,0.6,0.6,0.4,0
"Darcy Wilson",STK,MID/FWD,"Houston we have a problem",20,50,3,131.5,92.76,70.3,76.7,690,81,90,85,9,82.7,10.1,10.2,4.3,0,2.1,1.1,1.1,1,0.7
"Trent Rivers",MEL,DEF,"Prince McAndrew",24,126,7,74.8,93.03,85,76.7,230,76.7,76.7,75,3,66.7,11,8.3,5.3,0,2.7,0,0,0,0.3
"Liam Duggan",WCE,DEF,"Banks' Palm Cards",29,210,12,162.0,85.79,83.2,76.1,761,80.2,82.7,99,10,79.6,13.6,5.8,5.6,0,1.9,0.9,0.6,0,0.2
"Jy Simpkin",NTH,MID/FWD,"Lachie’s Flesh Clarrynet",28,183,10,92.7,96.45,81.4,75.8,758,73.4,71.3,57,10,84.4,12.8,8,4,0,2,1,1.2,0.6,0.4
"Conor Nash",HAW,MID,"Scissorlift Victims Unit",27,129,10,221.4,78.83,75.2,75.7,681,74.8,75.7,63,9,74.7,7.9,11.7,2.2,0,5.6,1.3,1,0.2,0.1
"Ollie Hollands",CAR,DEF/MID,"Houston we have a problem",22,74,4,136.5,86.89,78.8,75.7,681,72,75,79,9,85.9,11.8,6.4,5.8,0,2.8,0.9,0.9,0.1,0.1
"Lachie Schultz",COL,FWD,"Scissorlift Victims Unit",28,136,8,174.8,93.17,76.3,75.6,756,69.6,67.7,53,10,79.5,8.5,6.9,4.8,0,4.4,1.5,1.3,1,0.7
"Mac Andrew",GCS,DEF,GuldenEye,22,75,5,227.5,84.43,61,75.5,755,88,93.7,85,10,87.7,10.8,7.9,6.7,2.5,1.8,1.2,1.3,0,0.2
"Ned Long",COL,MID,"The Forrie Crystals",23,46,5,132.7,86.07,79.2,75.3,678,79.2,82.7,78,9,72.9,6.9,10,2.6,0,6.8,0.4,1.1,0.3,0.8
"Jake Lever",MEL,DEF,"The Forrie Crystals",30,196,12,,40.44,56.1,75.2,752,73,76.7,78,10,94.1,12.6,3.8,8.3,0,1.6,1.2,0.9,0,0
"Angus Sheldrick",SYD,MID,"The Forrie Crystals",22,38,5,184.1,87.57,72.1,75,675,70.2,64.3,65,9,59.4,10.2,10.6,2.3,0,3.8,0.9,0.7,0.3,0.2
"Alex Neal-Bullen",ADE,FWD,"Banks' Palm Cards",30,210,12,234.5,86.48,70.6,74.9,674,79.6,80.7,70,9,83.2,10.9,5.9,4.7,0,3.1,0.6,0.7,0.8,0.8
"Jack Bowes",GEE,MID,"The Forrie Crystals",28,149,10,,58.33,64.3,74.8,449,75.2,69.3,93,6,71.3,10,8.8,4.2,0,2.5,1,0.7,0.8,0.7
"Jack Macrae",STK,MID,iWalshMyslfwthATonInMyMid,31,275,14,137.2,81.97,84.6,74.6,373,74.6,81,125,5,59.8,7.4,13,3.2,0,4.8,1,1.2,0,0.2
"Keidean Coleman",BRL,DEF,"Lachie’s Flesh Clarrynet",26,76,7,132.7,92.90,74.6,74.6,746,72.4,76.7,55,10,78.9,13.5,5,6.3,0,1.1,0.5,0.3,0.2,0
"Isaac Quaynor",COL,DEF,"Naughty Dog Entertainment",26,143,8,323.3,59.29,59.3,74.4,744,72.6,75.3,88,10,83.6,11.3,6.5,6.3,0,2.5,0.7,0.7,0,0
"Cooper Lord",CAR,MID,"Banks' Palm Cards",21,26,3,182.3,78.14,75.4,74.3,223,74.3,74.3,67,3,72.3,11,10.3,2.7,0,2.7,1.3,0.7,0.3,0.7
"Tom McCartin",SYD,DEF,"Prince McAndrew",26,160,9,,48.36,53.9,74.1,593,84.2,93,91,8,94.8,9.5,11.3,7,0,1.1,1.4,1.3,0,0
"Hayden McLean",SYD,FWD,"Free Agent",27,99,8,,14.21,56.3,74,74,74,74,74,1,70,6,7,4,6,1,2,0,3,0
"Ned Moyle",GCS,RUC,"Kids can call you Bont-ju",24,16,6,206.4,82.38,65,74,222,74,74,79,3,83.7,6.3,4.7,3,22.7,2.3,1.3,1,1,0.3
"George Wardlaw",NTH,MID,iWalshMyslfwthATonInMyMid,21,46,4,131.3,91.80,76.7,73.6,515,74.8,70.7,59,7,60.1,8.6,10.1,2.9,0,5,1.6,1.4,0.3,0
"Peter Wright",ESS,RUC/FWD,"JD Vyvance",29,162,12,207.2,91.53,71,73.6,736,78.4,96.7,68,10,80.4,7.9,5.1,4.3,14.4,1.8,1.3,1.2,1.1,0.9
"Cam Mackenzie",HAW,MID,"Naughty Dog Entertainment",22,54,4,198.5,83.47,64.3,73.5,588,70.4,77,79,8,70.5,10.3,9.5,3.3,0,3.8,1,1,0.1,0.3
"Deven Robertson",WCE,MID/FWD,"Free Agent",24,51,7,174.6,60.11,64.7,73.5,294,73.5,63.3,59,4,74.5,9.3,9.3,2.3,0,5.5,0.8,0.8,0,0
"Daniel Rioli",GCS,DEF,"JD Vyvance",29,213,11,184.8,87.02,74.3,73.4,734,83.2,90,78,10,81.4,11,9.2,4.1,0,2.5,0.7,0.8,0.2,0.2
"Mitch Lewis",HAW,FWD,"Heartbreak Jake & da Subs",27,88,10,315.1,70.63,62.5,73.4,734,72.8,70,65,10,79.4,9.3,4.2,7,0,1.5,1.1,0.6,1.6,1.2
"James Worpel",GEE,MID,"Banks' Palm Cards",27,154,9,147.4,86.75,79.7,73.3,440,69.6,68,87,6,70,9.5,8,2.8,0,5.5,1,2,0.5,0.3
"Connor Idun",GWS,DEF,"Houston we have a problem",25,127,8,206.8,80.46,72.7,73.2,732,74,79.3,72,10,98.5,10.1,10.1,5.4,0,1.9,0.4,0.5,0,0
"James Rowbottom",SYD,MID,"Heartbreak Jake & da Subs",25,150,8,154.5,89.07,78.8,73.2,732,63.2,59.7,61,10,72.9,8.1,8.1,1.9,0,6.6,1.7,0.6,0.1,0.1
"Darcy Byrne-Jones",PTA,DEF/FWD,"Jags to riches",30,231,13,,60.93,55.7,73.1,731,75,79,89,10,77.8,11.1,6.8,5.1,0,2,0.6,0.1,0.4,0.2
"Joe Fonti",GWS,DEF,GuldenEye,21,30,3,296.0,77.87,52.6,73.1,658,64.4,64.3,72,9,82,10.3,6.8,6.3,0,2.9,0.7,1.1,0.1,0
"Patrick Lipinski",COL,MID/FWD,"JD Vyvance",27,150,10,207.2,84.70,67.9,73.1,658,79.2,75,78,9,80.8,9.2,10.4,4.6,0,2.7,0.7,0.8,0.2,0.6
"Hugh McCluggage",BRL,MID,"Jags to riches",28,216,10,30.1,98.63,102.4,73,511,80,84.7,52,7,62.6,10,7,4.4,0,3.1,0.3,0.7,0.7,0.7
"Jack Graham",WCE,MID/FWD,"Houston we have a problem",28,154,10,112.1,84.02,82.6,73,365,73,64.3,55,5,74,9.6,8,2.2,0,6.6,1.8,3,0.4,0
"Brayden Cook",ADE,MID/FWD,"The Forrie Crystals",23,40,6,302.1,76.37,54.3,72.8,728,80,82.7,73,10,82.5,11.6,6.2,5.1,0,1.7,0.4,0.3,0.6,0.4
"Jake Waterman",WCE,FWD,"Heartbreak Jake & da Subs",28,122,10,190.3,84.56,72.6,72.8,728,80.8,87.7,65,10,87.8,9.9,2.4,6.4,0,1.1,1.5,0.7,2.1,2.7
"Karl Worner",FRE,DEF,"Free Agent",23,41,5,,44.54,57.5,72.6,726,74.4,79.3,88,10,79.1,10.9,7.1,5.7,0,2.5,0.9,0.8,0,0.1
"Rowan Marshall",STK,RUC,"JD Vyvance",30,165,10,56.5,97.95,98.6,72.6,653,92.2,93.3,87,9,74.6,8.4,7,4.3,13.2,1.7,1.4,1.7,0.6,0.6
"Joe Richards",PTA,FWD,"Scissorlift Victims Unit",26,41,4,267.3,74.86,65.1,72.5,725,69.6,61.3,84,10,80.5,10.1,5.6,4,0,3.8,0.4,0.5,0.7,0.7
"Jack Lukosius",PTA,FWD,"Free Agent",25,127,8,321.4,42.35,59,72.3,289,72.3,62.7,54,4,81.5,10.3,3,6.3,0,2,0.3,0.5,1.5,1
"Jai Serong",SYD,DEF/MID,"Baz’s 8-balls",23,19,5,280.3,73.50,40.9,72.3,651,71.2,74.7,79,9,87.2,10.3,8,5,0,2.8,0.9,1,0.2,0
"Kane McAuliffe",RIC,MID,"The Forrie Crystals",21,20,3,207.0,79.92,70.7,72.3,434,76.8,70.7,30,6,73.2,11.7,7.3,3.3,0,3.3,1.5,1.5,0.3,0.3
"Andrew McGrath",ESS,DEF,"Banks' Palm Cards",27,190,10,89.7,91.12,86.7,72.1,721,73,70.3,79,10,81,10.3,9.5,4.4,0,2.2,0.8,0.4,0.1,0
"Blake Hardwick",HAW,DEF,"Banks' Palm Cards",29,208,11,,59.15,62.7,72,720,67.4,59,82,10,89.9,11.6,5.9,5.6,0,2.5,1,0.8,0,0
"Lachie Jaques",WBD,DEF,"Free Agent",19,6,2,258.7,71.45,52.9,72,432,71.2,56.7,57,6,77.7,11.3,6.2,4.8,0,2.7,1.3,0.3,0,0.2
"Nick Haynes",CAR,DEF,"Houston we have a problem",33,240,15,290.4,56.01,71.5,72,432,69.6,71.3,63,6,84.5,12.5,5.3,6.5,0,1.7,0.2,0.8,0,0
"Finn O'Sullivan",NTH,DEF/MID,"Kids can call you Bont-ju",19,30,2,126.8,93.03,72.4,71.8,574,72.2,69,55,8,83.1,9.6,10.3,3.5,0,2.8,0.8,1.3,0.6,0.1
"Charlie Cameron",BRL,FWD,"Free Agent",31,264,13,,48.09,53.3,71.7,717,75.6,67.7,77,10,80,10.3,2.1,3.9,0,2.8,1.4,0.7,2.3,0.6
"Logan Morris",BRL,FWD,GuldenEye,21,54,3,222.6,82.79,61.5,71.7,645,68.6,72.7,74,9,79.7,9.6,2.7,5.4,0,0.9,1.3,0.2,2.6,1.8
"Shaun Mannagh",GEE,FWD,"JD Vyvance",28,45,3,76.5,94.67,88,71.7,717,82.8,95.7,129,10,82.3,11.6,4.3,2.5,0,2.2,1,0.1,1.8,0.5
"Christian Salem",MEL,DEF,iWalshMyslfwthATonInMyMid,30,204,13,92.2,91.39,92,71.6,358,71.6,63,46,5,75,16.2,4.4,3.4,0,1.4,0.2,1,0.2,0
"Jacob Farrow",ESS,DEF/MID,"Lachie’s Flesh Clarrynet",18,8,1,162.7,87.98,62.5,71.6,573,60.8,58.7,80,8,77.3,10.8,6.8,7,0,1.4,0.4,0.4,0,0.1
"Tom Papley",SYD,FWD,GuldenEye,29,206,11,284.9,74.59,63,71.6,716,67.4,63,42,10,74.1,10.2,5.9,3.1,0,3,1,1,1.4,1.5
"Jordan de Goey",COL,MID/FWD,"JD Vyvance",30,191,12,156.5,90.85,68.8,71.4,643,77.6,94,86,9,74.4,10.6,7.6,3.9,0,2,0.8,0.7,1,0.2
"Sam Durham",ESS,MID,"Lachie’s Flesh Clarrynet",24,101,6,100.2,93.31,82.2,71.4,714,75.6,82,62,10,78.4,9.1,10.5,3.1,0,4,1.1,2.1,0.5,0
"Tom Powell",NTH,MID/FWD,"JD Vyvance",24,99,6,113.5,88.93,83.4,71.3,570,62,61.3,49,8,76.3,10.1,6.6,5,0,2.8,0.5,0.6,0.4,0.8
"Mitch Georgiades",PTA,FWD,"The Forrie Crystals",24,102,7,154.1,89.34,70.1,71.2,712,71.6,61,41,10,91.4,8.4,4,6.1,0,1.3,0.6,1.4,2.6,2.5
"Josh Lindsay",WCE,DEF,"Houston we have a problem",19,9,1,146.3,87.98,66.9,71,639,77.8,76.7,86,9,75.1,14.6,5.8,4,0,1.1,0.3,0.6,0.1,0
"Ollie Dempsey",GEE,MID/FWD,"The Forrie Crystals",23,68,5,100.3,94.13,75.8,71,710,71.8,68.3,73,10,86.5,8,10.4,4.3,0,1.9,0.5,0.5,1,0.7
"Matty Roberts",SYD,DEF/MID,"Jags to riches",22,57,5,106.5,89.34,83,70.9,638,74.2,69.7,28,9,80.9,10.9,7.7,4.4,0,1.8,1.7,0.3,0.2,0.4
"Will Hayward",CAR,FWD,"Free Agent",27,193,10,279.1,54.10,58.9,70.6,635,83,83.7,91,9,77.9,9.2,6.2,6,0,2.2,0.8,0.8,0.7,1.1
"Harry Perryman",COL,DEF,"Free Agent",27,162,10,263.5,65.16,66.3,70.5,564,71.6,76,47,8,75.8,10.6,6.8,5.3,0,2.6,0.5,0.6,0,0.3
"Harry Rowston",GWS,MID,"Free Agent",21,21,4,193.2,67.62,70.1,70.5,282,70.5,73,93,4,67,11,4.8,4.5,0,2.8,0.3,0.5,0.8,0.3
"Sam Lalor",RIC,MID/FWD,"Baz’s 8-balls",19,18,2,92.7,91.80,64.6,70.4,493,69.2,72.3,66,7,75.7,10.4,6.1,4.1,0,2.7,0.9,1.6,1.1,0.6
"Logan Evans",PTA,DEF,"Jags to riches",20,33,3,318.6,66.26,57.5,70.3,703,68.6,85.3,57,10,86,13.1,3.9,6,0,1.7,0.8,1,0.1,0
"Riley Thilthorpe",ADE,FWD,"JD Vyvance",23,87,6,54.4,96.86,84,70.2,632,63,51,59,9,86.3,9.2,3.6,5.3,1.1,1.7,1.3,0.2,1.6,1.7
"Dion Prestia",RIC,MID,"Baz’s 8-balls",33,244,16,286.5,63.80,73.5,70.1,491,69,60.3,0,7,65.3,8.6,9.7,3.9,0,3.4,0.4,0.6,0.1,0.1
"Jaspa Fletcher",BRL,DEF,"Baz’s 8-balls",22,78,4,49.6,96.58,86.3,70.1,701,63.6,52,48,10,82.3,11.3,7,5.5,0,1.8,0.5,1.1,0.2,0.1
"Ben Ainsworth",CAR,FWD,"Houston we have a problem",28,168,10,246.9,67.49,65.1,70,700,76,85.3,69,10,79.1,9.4,7.1,4.6,0,1.7,0.5,0.4,1.2,0.5
"Harry Morrison",HAW,MID,"Free Agent",27,126,10,278.3,42.35,71.6,70,210,70,70,68,3,81,9.3,7.7,5.3,0,3,0.7,1.3,0.3,0
"Marc Pittonet",CAR,RUC,iWalshMyslfwthATonInMyMid,29,89,12,195.0,88.11,79,70,630,67.2,46.7,60,9,70.1,5.6,6.8,1.1,23.9,2.8,1.7,1.4,0.7,0.1
"Ryan Maric",WCE,DEF/MID,"Houston we have a problem",21,56,4,160.3,82.51,76.3,70,350,70,64.7,58,5,80,10,9,4.2,0,2.4,0.4,0.6,0.2,0
"Zach Guthrie",GEE,DEF,GuldenEye,27,138,10,192.2,77.73,76.7,69.9,699,74.4,73.7,65,10,76.5,10.4,6.5,5.1,0,2.6,0.9,0.5,0.1,0
"Kade Chandler",MEL,FWD,iWalshMyslfwthATonInMyMid,26,89,8,248.1,68.17,67.9,69.7,697,71.8,74.3,87,10,83.5,8.6,7.4,2.4,0,4,0.6,0.8,1.2,0.5
"Heath Chapman",FRE,DEF,"Free Agent",24,75,6,331.1,49.59,58.5,69.5,695,73,73.7,86,10,84.6,11.5,6.1,5.8,0,1.8,0.2,0.9,0.1,0.1
"Luke McDonald",NTH,DEF,"Free Agent",31,228,13,,35.11,60.3,69.4,694,65.8,56.3,59,10,86.4,11.4,5.5,6,0,1.9,0.7,0.9,0.1,0
"Shannon Neale",GEE,FWD,"Free Agent",23,55,6,236.6,59.56,62.6,69.1,691,78.2,87.3,88,10,89.9,6.7,4.1,4.4,5.5,2.5,0.9,1,2.2,1
"Jordan Boyd",CAR,DEF,"Free Agent",27,40,6,,7.24,46.1,69,138,69,69,51,2,73,13,1.5,5,0,3,0,0,0,0
"Paul Curtis",NTH,FWD,"Jags to riches",23,88,5,157.8,86.07,70.2,68.8,688,80.8,69.7,79,10,79.6,8.3,4.4,3.9,0,3.1,1.7,1.3,2,1.2
"Jake Lloyd",SYD,MID/FWD,"JD Vyvance",32,281,14,233.5,81.69,78,68.6,686,71.4,67.3,44,10,84.1,9.4,6.6,5.1,0,2.1,0.3,0.4,0.7,0.2
"James Trezise",RIC,MID,"Free Agent",23,30,4,,23.77,52.5,68.3,410,71.8,88.7,108,6,80.7,9,6.7,5.3,0,2.8,1.2,0.2,0,0
"Nick Watson",HAW,FWD,"Heartbreak Jake & da Subs",21,53,3,203.2,86.89,52.8,68.1,681,61.6,57,56,10,80.4,8.6,5.3,2.6,0,2.3,0.8,0.9,2.6,1
"Harry McKay",CAR,FWD,"Scissorlift Victims Unit",28,149,11,133.6,82.65,79.2,67.9,611,66.8,77,70,9,90,9.6,3.7,6,0.4,1.4,1.7,1.4,1.4,1.7
"Tom De Koning",STK,RUC,"Lachie’s Flesh Clarrynet",26,110,9,42.0,97.27,90.2,67.9,679,61.2,70.3,79,10,74.3,6.2,7,3.8,19.6,1.2,1.2,1.8,0.5,0.7
"Caleb Windsor",MEL,DEF/MID,"Kids can call you Bont-ju",20,45,3,139.4,85.93,60.7,67.8,610,65.8,78.7,75,9,73.1,10.6,6.8,1.9,0,3.7,0.7,0.4,0.4,0.2
"Jack Carroll",STK,DEF/MID,"Free Agent",23,34,6,304.6,43.44,45.4,67.8,678,73.8,69.7,101,10,79.4,10.6,4.9,6.2,0,2.1,0.5,0.5,0,0.2
"Aaron Cadman",GWS,FWD,"Jags to riches",22,64,4,201.1,84.43,58.4,67,335,67,67.3,45,5,85.6,7.4,3.6,4.8,0,2.4,1,0.2,2,1.2
"Jack Ison",CAR,MID,"Free Agent",19,1,1,,27.32,56.1,67,67,67,67,67,1,79,12,3,6,0,1,1,2,1,2
"Corey Wagner",FRE,MID,"Free Agent",29,66,8,,30.87,65.6,66.7,600,69.6,69.7,53,9,75.9,11.6,7.3,3.8,0,1.8,0.2,0.6,0,0.3
"Bruce Reville",BRL,MID,GuldenEye,25,35,3,,41.80,58.7,66.4,664,66.6,76.3,60,10,73.6,11.4,4.9,4.9,0,1.6,0.3,0.7,0.4,0.7
"Jaxon Prior",ESS,DEF/MID,GuldenEye,24,71,7,335.2,50.41,64.6,66.4,598,63.4,53,49,9,81.9,11.1,5.3,4.4,0,2.3,0.8,0.3,0,0
"Patrick Retschko",RIC,MID,"Baz’s 8-balls",20,5,2,308.3,62.30,55.6,66.4,332,66.4,58.7,54,5,87,10.6,6.4,4.6,0,2.4,0.2,0.6,0,0
"Brent Daniels",GWS,FWD,"Lachie’s Flesh Clarrynet",27,116,9,139.1,91.94,75.7,66,330,66,58,46,5,74,9.8,6.8,2.8,0,1.8,0.6,1,1.6,0.2
"Neil Erasmus",FRE,MID,"Free Agent",22,49,5,211.2,67.90,71.4,65.9,659,66.2,68.3,79,10,73.7,9.6,8.1,4,0,2.3,0.5,0.8,0.2,0.4
"Zac Williams",CAR,DEF/FWD,"Free Agent",31,183,14,273.2,61.07,62.5,65.9,593,69.8,57.3,72,9,71.3,11.1,6.3,2.9,0,2.9,0.7,0.9,0.2,0.3
"Cam Rayner",BRL,FWD,"Kids can call you Bont-ju",26,177,9,163.5,83.06,70.6,65.7,657,67.2,70,71,10,82.6,8.3,6.6,4.2,0,2.2,0.8,0.9,1.1,1.5
"Jayden Laverde",GWS,DEF,"Free Agent",30,155,12,,34.56,64.7,65.6,656,60.8,60.7,65,10,89.3,9.5,6,6.9,0,1.8,0.5,1.1,0,0
"Luke Trainor",RIC,DEF/MID,"Lachie’s Flesh Clarrynet",20,26,2,223.8,71.04,61.1,65.6,328,65.6,54.7,52,5,81.4,11.6,5.2,5.8,0,1.8,0.6,1.6,0,0
"Angus Anderson",COL,MID,"Baz’s 8-balls",22,6,1,316.5,65.98,56.3,65.5,393,60.2,52,66,6,65,8.8,5.7,2.8,0,3.7,0.8,1,1,0.7
"Kyle Langford",ESS,MID/FWD,"Free Agent",29,172,12,283.5,63.11,67.3,65.5,655,69.2,61.3,62,10,84.5,9.1,6.6,5,0.1,2.1,0.6,0.8,0.4,0.9
"Mason Wood",STK,MID/FWD,"Houston we have a problem",32,165,14,252.2,64.21,69.8,65.4,589,65,73,56,9,81,9.2,5.9,4.8,0,2.2,0.6,0.6,0.6,0.6
"Hunter Clark",STK,DEF/MID,"Free Agent",27,114,9,297.2,33.33,68.3,65.3,196,65.3,65.3,57,3,49.7,10.3,4.7,6,0,2,0,0.3,0,0
"Josh Weddle",HAW,DEF/MID,"Free Agent",21,70,4,102.6,89.07,73.7,65.3,653,65.4,58.7,80,10,85.3,8.3,7.3,4.6,0,2.2,0.6,0.5,0.5,1.1
"Jacob Hopper",RIC,MID,"Kids can call you Bont-ju",29,174,11,152.5,77.32,83.1,65.1,586,68.2,65.3,64,9,75.6,9.2,12.4,2.2,0,2.2,1.1,1.4,0,0.2
"Kieren Briggs",GWS,RUC,"The Forrie Crystals",26,77,8,103.5,88.39,84.2,65,455,66.6,67.7,89,7,65.3,6.1,4.4,1.6,22.6,3,1.1,1,0,0.3
"Nick Coffield",WBD,DEF,"Free Agent",26,67,9,,13.25,52.6,65,195,65,65,58,3,75.7,10.3,4,7,0,2,1,1.3,0,0
"Sam Clohesy",GCS,MID,"Free Agent",23,40,3,290.3,46.45,65.7,65,390,65.2,51.3,38,6,74.8,9.7,6.3,4.7,0,2.2,0.7,0.8,0.3,0.5
"Ben Keays",ADE,FWD,"Free Agent",29,171,11,141.1,80.74,78,64.9,649,69.8,78.7,70,10,88,8.6,6.4,3.1,0,2.9,0.6,1.2,1.3,0.6
"Sam Grlj",RIC,DEF/MID,"Heartbreak Jake & da Subs",18,9,1,146.3,86.61,67.3,64.8,583,59.6,61,78,9,75,9,7.2,3.4,0,3.1,0.8,0.1,0,0.1
"Aaron Naughton",WBD,FWD,"Naughty Dog Entertainment",26,176,9,165.6,81.83,71.5,64.7,647,57.4,65.7,68,10,81.8,7,2.9,4.6,0.1,1.8,1.4,0.5,2.6,1.3
"Leek Aleer",GWS,DEF/RUC,"Scissorlift Victims Unit",24,28,5,,27.19,44.8,64.7,194,64.7,64.7,51,3,65.7,4.7,5.3,2.3,10.3,4.3,1.7,0.7,0.7,1.7
"Xavier Duursma",ESS,MID,"Free Agent",25,120,8,184.8,70.90,78.6,64.7,647,65.2,61,67,10,75.9,7.3,8,4.3,0,1.9,1.5,0.1,0.8,0.3
"Bailey Humphrey",GCS,MID/FWD,"Jags to riches",21,70,4,92.8,94.13,72.3,64.6,452,62.6,55,54,7,81.7,9,4.7,3.6,0,3.4,1,1.7,1,1.9
"Darcy Fort",BRL,RUC,GuldenEye,32,66,8,270.8,60.38,69.2,64.6,581,63.4,68,68,9,63.3,7.7,4.9,3.3,15.8,1.8,1.4,1.6,0.3,0.1
"Tom Blamires",NTH,DEF/MID,"Free Agent",23,9,1,,57.10,65.3,64.6,581,62.8,57.7,49,9,79.1,10.2,7.3,4,0,1.3,0.7,0.3,0.3,0.2
"Jake Riccardi",GWS,RUC/FWD,GuldenEye,26,97,7,195.7,85.11,69.5,64.3,514,57.2,49,23,8,73.6,7.5,4.8,4.3,6.6,1.8,0.5,1.4,1.5,0.5
"Lloyd Meek",HAW,RUC,"Heartbreak Jake & da Subs",28,87,9,64.9,93.03,87.6,64.3,643,53.2,48.7,30,10,54,4.4,6.3,2.4,22,3,1.4,1.8,0.2,0.1
"Bayley Fritsch",MEL,FWD,"Free Agent",29,180,9,,26.64,64,64.1,577,64.4,58,69,9,87.4,8.1,5.2,3.3,0,2.2,1,0.2,1.6,0.8
"Beau McCreery",COL,FWD,"Free Agent",25,105,6,279.7,46.17,56.8,64.1,577,68.6,65,45,9,76.1,8.1,6.8,2.6,0,4.3,0.7,1.3,0.7,0.6
"Ben Miller",RIC,DEF,"Free Agent",26,79,9,,15.16,57.9,64.1,641,63.2,78,121,10,94.7,10.8,3.5,6.8,0.3,1.7,0.5,1.1,0,0
"Jack Martin",GEE,FWD,"Houston we have a problem",31,173,13,264.0,46.58,72.2,64.1,577,66,61.3,39,9,70.1,7.7,4.4,5.2,0,2.6,0.9,0.9,1.2,0.8
"Mark Blicavs",GEE,RUC,"Banks' Palm Cards",35,302,15,252.6,75.00,70.2,64.1,449,63.6,48.7,39,7,68.4,6,7.4,2.4,10.6,3.6,1,1,0.1,0.3
"Mattaes Phillipou",STK,MID/FWD,"Baz’s 8-balls",21,54,4,87.4,92.62,74.7,64.1,641,72.8,73.3,76,10,67.5,7,7.7,3.1,0,3.5,1,0.6,0.7,1
"Jaeger O'Meara",FRE,MID,"Free Agent",32,203,14,,21.86,62,63.7,191,63.7,63.7,77,3,73.7,8.7,8.3,3,0,3,0.7,0.3,0,0.3
"Connor O'Sullivan",GEE,DEF,"Free Agent",20,36,3,209.5,70.77,61.3,63.6,636,52.6,51.3,46,10,91,9.1,6.4,6.2,0,1.8,1.2,1.2,0,0.1
"Sam Darcy",WBD,FWD,"Heartbreak Jake & da Subs",22,51,5,34.8,92.62,84.7,63.5,381,63.6,57.3,22,6,72.8,7.3,4.2,3.5,4.5,1.8,2.3,1.7,2,1.5
"Harris Andrews",BRL,DEF,"Free Agent",29,246,12,236.8,50.14,63.5,63.4,444,64.6,52.7,50,7,94.7,9.1,5.7,7.1,0,1,0.4,0.4,0,0
"Nate Caddy",ESS,FWD,"Free Agent",20,36,3,233.9,65.85,57.1,63.4,571,66.4,73.7,49,9,89.1,8.3,3,4.2,0.1,1.2,1.2,0.4,2.1,2.2
"Isaac Cumming",ADE,MID,"Free Agent",27,114,10,279.4,60.38,67,63.3,570,54.8,54.7,65,9,76.2,9.2,5.7,4.2,0,2.7,0.7,1,0.6,0
"Jake Stringer",GWS,FWD,"Free Agent",32,237,14,,27.60,57.2,63.3,633,60,61,59,10,81.2,9.2,3.3,3.7,0,1.7,1.1,0.7,1.8,1.4
"Matthew Carroll",CAR,DEF/MID,"Free Agent",20,26,3,,29.37,53.1,63.3,570,67.6,61,96,9,76.9,10.2,5.3,4.8,0,0.9,0.2,0.8,1,0.2
"Saad El-Hawli",ESS,DEF/MID,"Free Agent",25,14,3,,18.03,57,62.8,314,62.8,72.7,66,5,70.2,9.8,6.2,3.4,0,2,1.2,0.4,0.4,0.4
"Seth Campbell",RIC,FWD,"Heartbreak Jake & da Subs",21,53,4,292.4,51.23,61.8,62.5,625,70.6,68,63,10,82.3,9.5,4.9,3.2,0,1.9,0.7,0.6,1.2,0.9
"Jake Soligo",ADE,MID,"Heartbreak Jake & da Subs",23,93,5,93.0,86.20,83.6,62.4,499,56.4,62.3,81,8,71.1,8.5,6.4,2.6,0,3.8,0.8,1.3,0.6,0.5
